match_id,date,home_team,away_team,player_id,player_name,team,opponent,position,position_group,role,minutes_played,total_distance_m,hsr_distance_m,sprint_distance_m,speed_p99_kmh,total_distance_m_p90,hsr_distance_m_p90,sprint_distance_m_p90
1886347,2024-11-30,Auckland FC,Newcastle,795505,E. Adams,Newcastle,Auckland FC,W,Wide Attacker,Right Winger,86.26,8870.985290353832,725.5144193072861,127.23597086203557,23.41162954826627,9255.607189100914,756.9707597687891,132.75257799192212
1886347,2024-11-30,Auckland FC,Newcastle,966120,B. Gibson,Newcastle,Auckland FC,ST,Center Forward,Center Forward,69.02,7223.362693094042,461.9440581788284,109.6491068271908,22.98361822400248,9419.04726714668,602.3611306301733,142.9791308960761
1899585,2024-12-07,Auckland FC,Wellington P FC,27003,K. Nagasawa,Wellington P FC,Auckland FC,ST,Center Forward,Center Forward,84.33,7572.161904533766,580.7965304866738,155.5025759122766,23.685126576152758,8081.282715617679,619.846884190687,165.9579251998683
1899585,2024-12-07,Auckland FC,Wellington P FC,26969,H. Ishige,Wellington P FC,Auckland FC,W,Wide Attacker,Left Forward,100.85,8732.431105381262,747.4759753487054,136.4462387816332,23.829560102578178,7792.947937375445,667.0583815704858,121.7665988135547
1899585,2024-12-07,Auckland FC,Wellington P FC,799092,M. Sheridan,Wellington P FC,Auckland FC,CB,Central Defender,Right Center Back,100.85,8520.957229344041,530.8274931778869,128.8524808912859,22.934042543921226,7604.225588903954,473.7181396728788,114.98981933778613
1899585,2024-12-07,Auckland FC,Wellington P FC,133501,L. Rogerson,Auckland FC,Wellington P FC,W,Wide Attacker,Right Winger,62.65,6266.840823945975,518.852488048471,186.9898377828314,24.969942656550415,9002.644439826621,745.3587218573406,268.62067678299803
1899585,2024-12-07,Auckland FC,Wellington P FC,50951,J. Brimmer,Auckland FC,Wellington P FC,ST,Center Forward,Center Forward,73.1,6807.719345135068,389.42999991111213,67.80834487023039,22.312502864807115,8381.597004954257,479.4623801915198,83.48496632449707
1899585,2024-12-07,Auckland FC,Wellington P FC,965685,L. Gillion,Auckland FC,Wellington P FC,W,Wide Attacker,Left Winger,62.65,6152.587287384104,566.0631217446359,89.47373580742153,23.597055752177255,8838.513262004299,813.1792650760931,128.533698685841
1899585,2024-12-07,Auckland FC,Wellington P FC,133495,C. Howieson,Auckland FC,Wellington P FC,CM,Midfield,Right Midfield,79.16,7356.279254257372,624.4035355321763,98.7286335830121,23.444725715796817,8363.632300191555,709.9080115954506,112.24832014238365
1899585,2024-12-07,Auckland FC,Wellington P FC,51028,S. Sutton,Wellington P FC,Auckland FC,FB,Full Back,Left Wing Back,99.2,8018.449743305503,466.04567956722326,156.29145059571206,22.974972875692693,7274.803194531202,422.82370122026305,141.79667896788393
1899585,2024-12-07,Auckland FC,Wellington P FC,42510,S. Wootton,Wellington P FC,Auckland FC,CB,Central Defender,Left Center Back,100.85,7222.912329574337,174.40629159428158,48.3150541187637,19.532208808694076,6445.831528623603,155.64269948919528,43.117053750012225
1899585,2024-12-07,Auckland FC,Wellington P FC,23909,K. Barbarouses,Wellington P FC,Auckland FC,W,Wide Attacker,Right Forward,100.85,8205.575790221968,541.0379588677513,341.3796909691278,25.492591640271005,7322.774626871365,482.8301070708738,304.65217835618745
1899585,2024-12-07,Auckland FC,Wellington P FC,698137,I. Hughes,Wellington P FC,Auckland FC,CB,Central Defender,Center Back,100.85,7545.855611195405,301.004094318433,52.49686999824934,20.6767234805661,6734.03078837468,268.6204113897766,46.84896678078771
1899585,2024-12-07,Auckland FC,Wellington P FC,51015,A. Rufer,Wellington P FC,Auckland FC,CM,Midfield,Left Midfield,100.85,8730.287110928577,397.163675969108,34.49153134559626,21.278196798205848,7791.034605687378,354.43461415190603,30.78074190484545
1899585,2024-12-07,Auckland FC,Wellington P FC,51017,T. Payne,Wellington P FC,Auckland FC,FB,Full Back,Right Wing Back,64.75,5833.9939560895145,339.4635096657488,236.09448792583578,25.52375875630054,8109.026348232531,471.84117173617597,328.16222259961734
1899585,2024-12-07,Auckland FC,Wellington P FC,51046,P. Retre,Wellington P FC,Auckland FC,CM,Midfield,Right Midfield,64.75,6133.065061520571,447.83913106275236,23.95484020157647,22.211502935399015,8524.723637634772,622.4791010910844,33.29630298288622
1899585,2024-12-07,Auckland FC,Wellington P FC,33697,N. Pijnaker,Auckland FC,Wellington P FC,CB,Central Defender,Left Center Back,100.85,7435.763593072617,343.2644562128061,153.72680424796386,22.479423359465788,6635.783077605708,306.33417014529056,137.18802560552055
1899585,2024-12-07,Auckland FC,Wellington P FC,4322,H. Sakai,Auckland FC,Wellington P FC,FB,Full Back,Right Back,100.85,8046.874407733524,545.7620706850008,197.59071770424282,23.435567557661386,7181.14721562734,487.04597284729874,176.33281698940857
1899585,2024-12-07,Auckland FC,Wellington P FC,38673,G. May,Auckland FC,Wellington P FC,ST,Center Forward,Center Forward,100.85,8198.309224012875,655.6179474718151,215.74484029646865,24.01483157881113,7316.289837988685,585.0829476694433,192.5338188069626
1899585,2024-12-07,Auckland FC,Wellington P FC,23418,F. Gallegos,Auckland FC,Wellington P FC,CM,Midfield,Left Midfield,100.85,9879.331293966161,834.0682296677227,279.4485983934382,24.741263535222235,8816.45826928066,744.3345629161631,249.38397476856164
1899585,2024-12-07,Auckland FC,Wellington P FC,133498,F. De Vries,Auckland FC,Wellington P FC,FB,Full Back,Left Back,100.85,8371.099283766138,506.3633757410832,266.64942940920736,24.4739908783858,7470.490188784854,451.8860071065691,237.96181107415632
1899585,2024-12-07,Auckland FC,Wellington P FC,51667,D. Hall,Auckland FC,Wellington P FC,CB,Central Defender,Right Center Back,100.85,7376.801507180793,399.58282966670026,121.93253486696166,21.966050337890845,6583.164458564913,356.5935019335947,108.81435932599454
1925299,2024-12-21,Brisbane FC,Perth Glory,966112,A. Bugarija,Perth Glory,Brisbane FC,ST,Center Forward,Center Forward,67.75,8001.928477443726,248.65935008474895,18.241512965752925,20.405603623697655,10629.868088117126,330.3223838764193,24.23226814638765
1925299,2024-12-21,Brisbane FC,Perth Glory,797298,A. Zimarino,Brisbane FC,Perth Glory,W,Wide Attacker,Right Winger,72.1,7392.764315940567,457.601679746951,68.29611345668988,21.957166775782422,9228.138535848142,571.2087541917558,85.25173663109695
1925299,2024-12-21,Brisbane FC,Perth Glory,560987,T. Ostler,Perth Glory,Brisbane FC,W,Wide Attacker,Right Winger,67.75,7415.608184575549,460.71995117520026,109.69350215387871,23.156714555332808,9850.992422314383,612.02650340617,145.71830544426692
1925299,2024-12-21,Brisbane FC,Perth Glory,795530,N. Pennington,Perth Glory,Brisbane FC,CM,Midfield,Left Midfield,102.13,11524.30617567471,424.93116267267743,49.96581476675404,21.25848889574116,10155.562085682208,374.4620056843334,44.03136521108258
1925299,2024-12-21,Brisbane FC,Perth Glory,560986,K. Jelacic,Brisbane FC,Perth Glory,W,Wide Attacker,Left Winger,89.55,9348.44645320286,611.1303537715135,153.07770288419877,23.69778762666982,9395.423571058152,614.2013605743855,153.8469375720591
1925299,2024-12-21,Brisbane FC,Perth Glory,51002,J. O'Shea,Brisbane FC,Perth Glory,CM,Midfield,Left Defensive Midfield,102.13,10365.482950221374,528.8371417781275,25.778543023438175,21.89437655808801,9134.372520512325,466.0270514053802,22.716820445603016
1925299,2024-12-21,Brisbane FC,Perth Glory,560882,F. Bérenguer,Brisbane FC,Perth Glory,CM,Midfield,Attacking Midfield,72.1,7348.607765182991,346.12474573879115,50.14129998837548,21.847196158027607,9173.019401754082,432.0558545976589,62.58969485372807
1925299,2024-12-21,Brisbane FC,Perth Glory,560989,T. Mrčela,Perth Glory,Brisbane FC,CB,Central Defender,Left Center Back,102.13,8184.987578004477,90.33153921150415,12.081517771696781,17.562974304441784,7212.855008522501,79.60284469828036,10.646593551872225
1925299,2024-12-21,Brisbane FC,Perth Glory,69111,H. Bility,Brisbane FC,Perth Glory,CB,Central Defender,Left Center Back,69.03,5922.259175501526,167.46985302102823,29.823329974359925,19.913148383072304,7721.3287816186785,218.34400654632103,38.88308992745753
1925299,2024-12-21,Brisbane FC,Perth Glory,560984,D. Williams,Perth Glory,Brisbane FC,ST,Center Forward,Center Forward,99.1,9296.104118659197,371.8002186016032,26.534772859673133,20.924313800984102,8442.475990709665,337.6591289015569,24.098179186383273
1925299,2024-12-21,Brisbane FC,Perth Glory,51694,T. Gomulka,Perth Glory,Brisbane FC,CM,Midfield,Right Midfield,102.13,10757.64792935033,413.9835930935827,27.738312123164448,20.88718422135702,9479.959988656907,364.81468107727846,24.443827387494373
1925299,2024-12-21,Brisbane FC,Perth Glory,11897,J. Risdon,Perth Glory,Brisbane FC,FB,Full Back,Right Back,102.13,8679.490055612945,263.0222647592987,61.465983745051645,20.27055608898307,7648.625330511751,231.78305912402706,54.16565687902329
1925299,2024-12-21,Brisbane FC,Perth Glory,809166,A. Lebib,Perth Glory,Brisbane FC,CB,Central Defender,Right Center Back,102.13,8784.299656046402,123.31268205626733,22.727254728889733,18.479594063731984,7740.986674279607,108.6668107810052,20.027934256340703
1925299,2024-12-21,Brisbane FC,Perth Glory,50982,R. Warland,Perth Glory,Brisbane FC,FB,Full Back,Left Back,85.36,7744.180320083091,308.8570844871005,143.83518129377626,22.227259636845666,8165.138575532782,325.6459419381332,151.65377596579035
1925299,2024-12-21,Brisbane FC,Perth Glory,966114,A. Faisal,Perth Glory,Brisbane FC,W,Wide Attacker,Left Winger,67.75,6878.189585363387,526.7599286443378,147.32782369027234,23.724278893629688,9137.078415980883,699.754886760006,195.7122381125389
1925299,2024-12-21,Brisbane FC,Perth Glory,287934,Walid Shour,Brisbane FC,Perth Glory,CM,Midfield,Right Defensive Midfield,102.13,10997.95746431946,426.4699249924016,116.79417030177697,22.00256526564161,9691.72791333351,375.81800890351656,102.92250393772572
1925299,2024-12-21,Brisbane FC,Perth Glory,795537,T. Waddingham,Brisbane FC,Perth Glory,ST,Center Forward,Center Forward,102.13,9535.35562472655,473.79716984339814,95.74194658402672,21.904002721317305,8402.839579216583,417.5241876618607,84.37065693295217
1925299,2024-12-21,Brisbane FC,Perth Glory,965697,L. Herrington,Brisbane FC,Perth Glory,CB,Central Defender,Right Center Back,102.13,8763.04716600514,199.03399105885603,9.147602251737176,19.423573088224526,7722.258346621587,175.394685159082,8.061139749890785
1925299,2024-12-21,Brisbane FC,Perth Glory,560983,A. Burke-Gilroy,Brisbane FC,Perth Glory,FB,Full Back,Left Back,102.13,9972.521570051207,457.6934566967574,173.0395443174223,22.255326824839827,8788.083240033377,403.3331156634502,152.48760392213853
1925299,2024-12-21,Brisbane FC,Perth Glory,51043,H. Van Der Saag,Brisbane FC,Perth Glory,FB,Full Back,Right Back,72.1,7025.80384532299,385.0499538752338,66.13887690964572,21.849363119276052,8770.07414811469,480.6448800106941,82.55893095517497
1953632,2024-12-31,CC Mariners,Melbourne City,795511,N. Paull,CC Mariners,Melbourne City,CB,Central Defender,Left Center Back,98.72,8743.875419891896,294.56834310210655,43.46892856687286,20.605783289413797,7971.52337712997,268.5489351619691,39.62929063025281
1953632,2024-12-31,CC Mariners,Melbourne City,771861,Z. Schreiber,Melbourne City,CC Mariners,CM,Midfield,Defensive Midfield,76.96,8644.669400609859,455.3130135391351,44.586824799932536,21.690738663365952,10109.410681586374,532.4606447313171,52.14155706852818
1953632,2024-12-31,CC Mariners,Melbourne City,795508,H. Steele,CC Mariners,Melbourne City,CM,Midfield,Left Midfield,87.28,9623.417287464621,371.6018941949229,31.295547206672264,21.104688395276234,9923.322134186707,383.1825215117216,32.27084381989578
1953632,2024-12-31,CC Mariners,Melbourne City,51668,A. Kuol,CC Mariners,Melbourne City,ST,Center Forward,Center Forward,98.72,8621.738464626767,419.00483145607006,209.75259012998063,22.87340603947368,7860.174856325051,381.99386984447233,191.22501126112496
1953632,2024-12-31,CC Mariners,Melbourne City,51051,C. Talbot,Melbourne City,CC Mariners,FB,Full Back,Right Back,98.72,9334.911863699197,509.6040991092521,135.80282462828265,22.648305030217067,8510.353198267096,464.5904469188887,123.80727528915557
1953632,2024-12-31,CC Mariners,Melbourne City,771857,H. Politidis,Melbourne City,CC Mariners,W,Wide Attacker,Left Forward,76.96,7748.039181452057,547.1806784338722,164.87479199928418,24.08658122911713,9060.856631115972,639.8942445302561,192.8109573796203
1953632,2024-12-31,CC Mariners,Melbourne City,51681,S. Ugarković,Melbourne City,CC Mariners,CM,Midfield,Left Midfield,98.72,10302.578801844782,524.1139556565171,61.410688024355295,21.793534347820195,9392.54550411295,477.81863866578743,55.98624313403542
1953632,2024-12-31,CC Mariners,Melbourne City,10549,T. Sainsbury,CC Mariners,Melbourne City,CB,Central Defender,Right Center Back,76.86,7080.5646890642565,256.3085099920964,138.14376964320476,22.623090001807086,8291.059354876179,300.12706088067495,161.76085438314374
1953632,2024-12-31,CC Mariners,Melbourne City,34423,Mikael Doka,CC Mariners,Melbourne City,W,Wide Attacker,Left Winger,98.72,8773.245311872737,557.7616955078001,186.97853848635856,22.940612256209086,7998.299007987706,508.4942523875812,170.46260599445168
1953632,2024-12-31,CC Mariners,Melbourne City,50992,K. Trewin,Melbourne City,CC Mariners,CB,Central Defender,Right Center Back,98.72,9221.924382417787,370.13117781658605,103.68557749839059,21.985465136568298,8407.345972625615,337.4372569235489,94.52696489926208
1953632,2024-12-31,CC Mariners,Melbourne City,29856,A. McCalmont,CC Mariners,Melbourne City,CM,Midfield,Right Midfield,98.72,9548.809174892358,358.8926766751585,27.19386359003642,20.711866850326956,8705.35682476005,327.19145969169637,24.79181243013855
1953632,2024-12-31,CC Mariners,Melbourne City,23930,S. Roux,CC Mariners,Melbourne City,FB,Full Back,Right Wing Back,98.72,8472.600071515351,616.3244715325279,156.3715375642107,23.292066115340997,7724.2099517461675,561.884141389055,142.55914081015968
1953632,2024-12-31,CC Mariners,Melbourne City,795151,M. Memeti,Melbourne City,CC Mariners,ST,Center Forward,Center Forward,90.22,8171.465053426176,547.3702209183712,147.91468915562882,23.16570855010728,8151.5390690352015,546.035467553241,147.5540015961715
1953632,2024-12-31,CC Mariners,Melbourne City,795510,B. Kaltak,CC Mariners,Melbourne City,CB,Central Defender,Center Back,98.72,8531.44274726911,329.92441183184445,52.98139739757262,21.27086909181436,7777.855016756685,300.78197999256486,48.30151707639319
1953632,2024-12-31,CC Mariners,Melbourne City,9520,S. Souprayen,Melbourne City,CC Mariners,CB,Central Defender,Left Center Back,98.72,8361.866046855017,226.28291735866554,38.45833056601605,19.892926157101424,7623.257133478034,206.295204237033,35.06128191796439
1953632,2024-12-31,CC Mariners,Melbourne City,104563,N. Atkinson,Melbourne City,CC Mariners,CM,Midfield,Right Midfield,98.72,10243.958531003917,650.5191059862749,205.04808447863704,24.033266883425025,9339.103198848788,593.05834216739,186.93605756763912
1953632,2024-12-31,CC Mariners,Melbourne City,11891,A. Behich,Melbourne City,CC Mariners,FB,Full Back,Left Back,98.72,8206.717791438965,277.45268145248997,89.22277125654105,20.895503731548413,7481.8132215306605,252.94511072451476,81.34166747456133
1996435,2025-02-01,Sydney FC,Adelaide United,25534,A. Ouahim,Sydney FC,Adelaide United,W,Wide Attacker,Left Winger,78.43,8255.51201875611,499.111150905413,86.11304399050199,23.00039905342654,9473.36582542458,572.7400686151622,98.8164472669282
1996435,2025-02-01,Sydney FC,Adelaide United,973078,F. Talladira,Adelaide United,Sydney FC,FB,Full Back,Left Back,96.0,8676.762799612476,318.5920888002421,63.93636447340451,21.117137569777057,8134.465124636696,298.68008325022697,59.94034169381673
1996435,2025-02-01,Sydney FC,Adelaide United,133852,C. Hollman,Sydney FC,Adelaide United,CM,Midfield,Right Defensive Midfield,96.0,10250.19704465103,613.0766750097893,71.13437090614573,22.36883128715477,9609.55972936034,574.7593828216774,66.68847272451163
1996435,2025-02-01,Sydney FC,Adelaide United,809759,P. Kikianis,Adelaide United,Sydney FC,CB,Central Defender,Left Center Back,96.0,8166.343135222911,255.04600222716792,123.10918441596498,21.320735388033654,7655.946689271479,239.10562708796994,115.41486038996716
1996435,2025-02-01,Sydney FC,Adelaide United,17231,P. Klimala,Sydney FC,Adelaide United,ST,Center Forward,Center Forward,83.4,7131.613517541931,471.3562277679769,178.52700244767144,23.44854028674904,7695.9858102970475,508.6577997496154,192.65503861259506
1996435,2025-02-01,Sydney FC,Adelaide United,42513,Z. Clough,Adelaide United,Sydney FC,W,Wide Attacker,Right Winger,86.36,8719.837418513014,482.25832351941347,174.76739581412602,23.14942978604294,9087.371093864884,502.5850986191201,182.13369179332264
1996435,2025-02-01,Sydney FC,Adelaide United,560893,E. Alagich,Adelaide United,Sydney FC,CM,Midfield,Left Defensive Midfield,96.0,10316.18869362595,592.3589511875559,93.8076393589509,21.957851983383087,9671.42690027433,555.3365167383337,87.94466189901647
1996435,2025-02-01,Sydney FC,Adelaide United,51000,J. Courtney-Perkins,Sydney FC,Adelaide United,FB,Full Back,Left Back,96.0,10606.730659587005,928.6815679716415,358.50556223417277,25.302602296574882,9943.809993362816,870.6389699734139,336.098964594537
1996435,2025-02-01,Sydney FC,Adelaide United,50959,S. Mauk,Adelaide United,Sydney FC,CM,Midfield,Attacking Midfield,72.45,7476.057636638414,556.2721076381774,202.8527284649935,24.54238999904432,9287.028120047718,691.0212517244439,251.990967037259
1996435,2025-02-01,Sydney FC,Adelaide United,18573,J. Lolley,Sydney FC,Adelaide United,W,Wide Attacker,Right Winger,96.0,8804.224286814886,527.0079558283761,265.616939031839,24.183341220192148,8253.960268888955,494.0699585891026,249.01588034234908
1996435,2025-02-01,Sydney FC,Adelaide United,795547,Z. de Jesus,Sydney FC,Adelaide United,FB,Full Back,Right Back,69.46,7389.285021422053,622.4986432741364,155.76176948749972,23.868574835126722,9574.368729167649,806.5775683079798,201.82204511769328
1996435,2025-02-01,Sydney FC,Adelaide United,26766,B. Vriends,Adelaide United,Sydney FC,CB,Central Defender,Right Center Back,96.0,8618.013796980555,322.41890644753164,121.26264930832562,21.48524326637903,8079.38793466927,302.26772479456093,113.68373372655527
1996435,2025-02-01,Sydney FC,Adelaide United,51646,J. Yull,Adelaide United,Sydney FC,W,Wide Attacker,Left Winger,86.36,8572.041057998893,611.4095369726292,176.58626125599042,23.832909097099268,8933.34524339857,637.1799250525316,184.0292208550155
1996435,2025-02-01,Sydney FC,Adelaide United,51005,D. Pierias,Adelaide United,Sydney FC,FB,Full Back,Right Back,96.0,8958.69978263677,542.6500006469266,491.86227759900845,26.47600158597192,8398.781046221971,508.7343756064937,461.1208852490704
1996435,2025-02-01,Sydney FC,Adelaide United,50949,J. Barnett,Adelaide United,Sydney FC,CM,Midfield,Right Defensive Midfield,60.65,6572.915091243425,361.517517806632,36.18985414024188,21.844557293447306,9753.707472578868,536.4645771244333,53.702998724184155
1996435,2025-02-01,Sydney FC,Adelaide United,51686,A. Goodwin,Adelaide United,Sydney FC,ST,Center Forward,Center Forward,60.65,5688.880309143014,397.4006942451444,69.30205710072704,23.018651598241437,8441.866905570838,589.712489399225,102.83899652210114
1996435,2025-02-01,Sydney FC,Adelaide United,51644,R. Grant,Sydney FC,Adelaide United,CB,Central Defender,Right Center Back,96.0,8217.091714735734,532.245637660606,175.73796885210123,23.553318785366265,7703.52348256475,498.98028530681813,164.7543457988449
1996435,2025-02-01,Sydney FC,Adelaide United,28293,Léo Sena,Sydney FC,Adelaide United,CM,Midfield,Left Defensive Midfield,96.0,9513.418964814364,338.47483112235494,47.36932856469585,20.96086402732976,8918.830279513466,317.32015417720777,44.40874552940236
1996435,2025-02-01,Sydney FC,Adelaide United,998256,K. Shaw,Sydney FC,Adelaide United,CB,Central Defender,Left Center Back,96.0,8523.406129423152,447.6777696042399,104.56116440122035,22.174213530221216,7990.6932463342055,419.6979090039749,98.02609162614408
1996435,2025-02-01,Sydney FC,Adelaide United,51045,A. Cáceres,Sydney FC,Adelaide United,CM,Midfield,Attacking Midfield,96.0,10287.902869768672,636.6758485577055,164.16296236506318,23.46477473161357,9644.90894040813,596.883608022849,153.90277721724672
2006229,2025-03-07,Melbourne City,Macarthur FC,159945,M. Caputo,Melbourne City,Macarthur FC,ST,Center Forward,Center Forward,86.13,8191.0713705009575,465.3663726488627,191.44307486129065,22.987687090767725,8559.113239812912,486.27625146171647,200.04501030437893
2006229,2025-03-07,Melbourne City,Macarthur FC,808580,K. Adamson,Macarthur FC,Melbourne City,FB,Full Back,Right Wing Back,84.7,8178.74459462462,570.9582025454076,275.7566087676764,24.892540092848844,8690.519640096998,606.6852211226291,293.0117448534932
2006229,2025-03-07,Melbourne City,Macarthur FC,11895,M. Jurman,Macarthur FC,Melbourne City,CB,Central Defender,Left Center Back,64.92,5935.39928407092,207.1903404646115,6.585490533494083,20.400873867316054,8228.372390116801,287.232449812308,9.129607948466843
2006229,2025-03-07,Melbourne City,Macarthur FC,51648,J. Hollman,Macarthur FC,Melbourne City,CM,Midfield,Left Midfield,64.92,6747.07736964856,315.9416356991692,124.78867508085624,22.526342849412476,9353.619274004473,437.9967223186264,172.99723902151973
2006229,2025-03-07,Melbourne City,Macarthur FC,50980,C. Ikonomidis,Macarthur FC,Melbourne City,ST,Center Forward,Center Forward,64.92,6913.963349005111,456.22847082977165,11.620605944264605,22.014836809072367,9584.97691636568,632.4793957898868,16.109897334932448
2006229,2025-03-07,Melbourne City,Macarthur FC,51006,T. Uskok,Macarthur FC,Melbourne City,CB,Central Defender,Right Center Back,98.75,9072.504639290068,356.7615111026768,98.37114120536333,21.52369588887585,8268.61182315044,325.14973163788267,89.6547109719767
2006229,2025-03-07,Melbourne City,Macarthur FC,6871,M. Jakoliš,Macarthur FC,Melbourne City,ST,Center Forward,Center Forward,98.75,8694.66904313518,332.77189341291387,121.71389744306049,21.35819603292298,7924.255330452315,303.28577627506075,110.92912172025765
2006229,2025-03-07,Melbourne City,Macarthur FC,51044,L. Brattan,Macarthur FC,Melbourne City,CM,Midfield,Defensive Midfield,98.75,10061.023460030845,523.9206026708844,122.83391442654818,22.545231818867887,9169.540368635706,477.49725813042625,111.94989669255024
2006229,2025-03-07,Melbourne City,Macarthur FC,5805,K. Boli,Macarthur FC,Melbourne City,CB,Central Defender,Center Back,98.75,8159.618879785155,218.54236430698597,48.163795253025484,19.896414555145938,7436.61467524723,199.17785101396188,43.89611719263082
2006229,2025-03-07,Melbourne City,Macarthur FC,51014,I. Vujica,Macarthur FC,Melbourne City,FB,Full Back,Left Wing Back,98.75,9166.271983892851,572.313370229781,57.88355949218973,22.132947743459656,8354.070668864371,521.6020589435979,52.754636499210896
2006229,2025-03-07,Melbourne City,Macarthur FC,9520,S. Souprayen,Melbourne City,Macarthur FC,CB,Central Defender,Left Center Back,98.75,8610.304592464836,238.55978453102222,34.30857888339058,20.043855245129073,7847.3662108540275,217.42157577510886,31.268578222836986
2006229,2025-03-07,Melbourne City,Macarthur FC,104563,N. Atkinson,Melbourne City,Macarthur FC,FB,Full Back,Right Back,98.75,9156.01497561139,416.93710807116184,271.70494123919724,23.79150649434186,8344.722509417976,379.9933136851095,247.62981986357215
